type,f_address,Match_addr,Longitude,Latitude,Addr_type,Score,Status,Region,RegionAbbr,Subregion,MetroArea,City,Nbrhd,geometry,Match_type,LongLabel,ShortLabel,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,District,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo
roof_program_addresses,"58 Halford St., Rochester, New York 14611","58 Halford St, Rochester, New York, 14611",-77.6566845,43.15869000000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65668449999998 43.15869000000004),A,"58 Halford St, Rochester, NY, 14611, USA",58 Halford St,,,"58 Halford St, Rochester, New York, 14611",,,20.0,,58,,,,,,,Halford,St,,,,,,,,,58 Halford St,,,,,,14611,1116,USA,United States,ENG,0.0,-77.6566845,43.15869000000001,-77.6576845,-77.65568449999999,43.15769000000001,43.159690000000005,
roof_program_addresses,"27 Hampden Rd., Rochester, New York 14609","27 Hampden Rd, Rochester, New York, 14610",-77.5597995,43.15016700000001,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.55979949999994 43.15016700000007),A,"27 Hampden Rd, Rochester, NY, 14610, USA",27 Hampden Rd,,,"27 Hampden Rd, Rochester, New York, 14610",,,20.0,,27,,,,,,,Hampden,Rd,,,,,,,,,27 Hampden Rd,,,,,,14610,1031,USA,United States,ENG,0.0,-77.5597995,43.15016700000001,-77.5607995,-77.55879949999999,43.14916700000001,43.15116700000001,
roof_program_addresses,"227 Hazelwood Terr., Rochester, New York 14609","227 Hazelwood Ter, Rochester, New York, 14609",-77.5699245,43.16722200000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.56992449999996 43.16722200000004),A,"227 Hazelwood Ter, Rochester, NY, 14609, USA",227 Hazelwood Ter,,,"227 Hazelwood Ter, Rochester, New York, 14609",,,20.0,,227,,,,,,,Hazelwood,Ter,,,,,,,,,227 Hazelwood Ter,,,,,,14609,5219,USA,United States,ENG,0.0,-77.5699245,43.16722200000001,-77.5709245,-77.5689245,43.16622200000001,43.16822200000001,
roof_program_addresses,"52 Heidelberg St., Rochester, New York 14621","52 Heidelberg St, Rochester, New York, 14609",-77.57774549999999,43.16997599999999,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.57774549999993 43.16997600000008),A,"52 Heidelberg St, Rochester, NY, 14609, USA",52 Heidelberg St,,,"52 Heidelberg St, Rochester, New York, 14609",,,20.0,,52,,,,,,,Heidelberg,St,,,,,,,,,52 Heidelberg St,,,,,,14609,4602,USA,United States,ENG,0.0,-77.57774549999999,43.16997599999999,-77.5787455,-77.57674549999999,43.168975999999994,43.17097599999999,
roof_program_addresses,"29 Hobart St., Rochester, New York 14621","29 Hobart St, Rochester, New York, 14611",-77.648967,43.149294,PointAddress,98.39,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64896699999997 43.14929400000005),A,"29 Hobart St, Rochester, NY, 14611, USA",29 Hobart St,,,"29 Hobart St, Rochester, New York, 14611",,,20.0,,29,,,,,,,Hobart,St,,,,,,,,,29 Hobart St,,,,,,14611,2515,USA,United States,ENG,0.0,-77.648967,43.149294,-77.649967,-77.647967,43.148294,43.150293999999995,14621
roof_program_addresses,"467 Hollenbeck St., Rochester, New York 14621","467 Hollenbeck St, Rochester, New York, 14621",-77.6164095,43.187625,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.61640949999997 43.18762500000003),A,"467 Hollenbeck St, Rochester, NY, 14621, USA",467 Hollenbeck St,,,"467 Hollenbeck St, Rochester, New York, 14621",,,20.0,,467,,,,,,,Hollenbeck,St,,,,,,,,,467 Hollenbeck St,,,,,,14621,2212,USA,United States,ENG,0.0,-77.6164095,43.187625,-77.61740950000001,-77.6154095,43.186625,43.188624999999995,
roof_program_addresses,"1563 Jay St., Rochester, New York 14611","1563 Jay St, Rochester, New York, 14611",-77.66367749999999,43.15923000000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.66367749999995 43.15923000000004),A,"1563 Jay St, Rochester, NY, 14611, USA",1563 Jay St,,,"1563 Jay St, Rochester, New York, 14611",,,20.0,,1563,,,,,,,Jay,St,,,,,,,,,1563 Jay St,,,,,,14611,1024,USA,United States,ENG,0.0,-77.66367749999999,43.15923000000001,-77.6646775,-77.66267749999999,43.15823000000001,43.160230000000006,
roof_program_addresses,"1036 Joseph Ave., Rochester, New York 14613","1036 Joseph Ave, Rochester, New York, 14621",-77.60814312185968,43.1841538637313,StreetAddress,99.51,M,New York,NY,Monroe County,,Rochester,Group 14621,POINT (-77.60814312199994 43.18415386400005),A,"1036 Joseph Ave, Rochester, NY, 14621, USA",1036 Joseph Ave,,,"1036 Joseph Ave, Rochester, New York, 14621",,,20.0,,1036,1020,1050,1020-1050,R,,,Joseph,Ave,,,,,,,,,1036 Joseph Ave,,,,,,14621,3414,USA,United States,ENG,0.0,-77.60814312185968,43.1841538637313,-77.60914312185969,-77.60714312185968,43.1831538637313,43.185153863731294,
roof_program_addresses,"688 Joseph Ave., Rochester, New York 14608","688 Joseph Ave, Rochester, New York, 14621",-77.60752649999999,43.17705000000001,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60752649999995 43.17705000000007),A,"688 Joseph Ave, Rochester, NY, 14621, USA",688 Joseph Ave,,,"688 Joseph Ave, Rochester, New York, 14621",,,20.0,,688,,,,,,,Joseph,Ave,,,,,,,,,688 Joseph Ave,,,,,,14621,4649,USA,United States,ENG,0.0,-77.60752649999999,43.17705000000001,-77.6085265,-77.60652649999999,43.17605000000001,43.178050000000006,
roof_program_addresses,"909 Joseph Ave., Rochester, New York 14621","909 Joseph Ave, Rochester, New York, 14621",-77.6083185,43.181568,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60831849999994 43.18156800000003),A,"909 Joseph Ave, Rochester, NY, 14621, USA",909 Joseph Ave,,,"909 Joseph Ave, Rochester, New York, 14621",,,20.0,,909,,,,,,,Joseph,Ave,,,,,,,,,909 Joseph Ave,,,,,,14621,3405,USA,United States,ENG,0.0,-77.6083185,43.181568,-77.6093185,-77.60731849999999,43.180568,43.182567999999996,
roof_program_addresses,"45 Joseph Pl., Rochester, New York 14611","45 Joseph Pl, Rochester, New York, 14621",-77.606631,43.181523,PointAddress,98.39,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60663099999994 43.18152300000003),A,"45 Joseph Pl, Rochester, NY, 14621, USA",45 Joseph Pl,,,"45 Joseph Pl, Rochester, New York, 14621",,,20.0,,45,,,,,,,Joseph,Pl,,,,,,,,,45 Joseph Pl,,,,,,14621,3603,USA,United States,ENG,0.0,-77.606631,43.181523,-77.607631,-77.60563099999999,43.180523,43.182522999999996,14611
roof_program_addresses,"168 Kenwood Ave., Rochester, New York 14613","168 Kenwood Ave, Rochester, New York, 14611",-77.639256,43.14567600000001,PointAddress,98.53,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63925599999999 43.14567600000004),A,"168 Kenwood Ave, Rochester, NY, 14611, USA",168 Kenwood Ave,,,"168 Kenwood Ave, Rochester, New York, 14611",,,20.0,,168,,,,,,,Kenwood,Ave,,,,,,,,,168 Kenwood Ave,,,,,,14611,3029,USA,United States,ENG,0.0,-77.639256,43.14567600000001,-77.64025600000001,-77.638256,43.14467600000001,43.14667600000001,14613
roof_program_addresses,"144 Kislingbury St., Rochester, New York 14621","144 Kislingbury St, Rochester, New York, 14613",-77.6410965,43.18378200000001,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64109649999995 43.18378200000006),A,"144 Kislingbury St, Rochester, NY, 14613, USA",144 Kislingbury St,,,"144 Kislingbury St, Rochester, New York, 14613",,,20.0,,144,,,,,,,Kislingbury,St,,,,,,,,,144 Kislingbury St,,,,,,14613,1612,USA,United States,ENG,0.0,-77.6410965,43.18378200000001,-77.64209650000001,-77.6400965,43.18278200000001,43.184782000000006,
roof_program_addresses,"216 Kislingbury St., Rochester, New York 14609","216 Kislingbury St, Rochester, New York, 14613",-77.6432385,43.18378200000001,PointAddress,98.65,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64323849999994 43.18378200000006),A,"216 Kislingbury St, Rochester, NY, 14613, USA",216 Kislingbury St,,,"216 Kislingbury St, Rochester, New York, 14613",,,20.0,,216,,,,,,,Kislingbury,St,,,,,,,,,216 Kislingbury St,,,,,,14613,1614,USA,United States,ENG,0.0,-77.6432385,43.18378200000001,-77.6442385,-77.64223849999999,43.18278200000001,43.184782000000006,14609
roof_program_addresses,"395 Knickerbocker Ave., Rochester, New York 14609","395 Knickerbocker Ave, Rochester, New York, 14615",-77.64821549999999,43.19461799999999,PointAddress,98.75,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64821549999994 43.19461800000005),A,"395 Knickerbocker Ave, Rochester, NY, 14615, USA",395 Knickerbocker Ave,,,"395 Knickerbocker Ave, Rochester, New York, 14615",,,20.0,,395,,,,,,,Knickerbocker,Ave,,,,,,,,,395 Knickerbocker Ave,,,,,,14615,3907,USA,United States,ENG,0.0,-77.64821549999999,43.19461799999999,-77.6492155,-77.64721549999999,43.193617999999994,43.19561799999999,14609
roof_program_addresses,"79 Kron St, Rochester, New York 14605","79 Kron St, Rochester, New York, 14619",-77.641038,43.13176200000001,PointAddress,98.28,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64103799999998 43.13176200000004),A,"79 Kron St, Rochester, NY, 14619, USA",79 Kron St,,,"79 Kron St, Rochester, New York, 14619",,,20.0,,79,,,,,,,Kron,St,,,,,,,,,79 Kron St,,,,,,14619,2035,USA,United States,ENG,0.0,-77.641038,43.13176200000001,-77.642038,-77.64003799999999,43.13076200000001,43.13276200000001,14605
roof_program_addresses,"20 Lancraft St, Rochester, New York 14611","20 Lancraft St, Rochester, New York, 14609",-77.5597545,43.177932,PointAddress,98.48,M,New York,NY,Monroe County,,Rochester,,POINT (-77.55975449999994 43.17793200000006),A,"20 Lancraft St, Rochester, NY, 14609, USA",20 Lancraft St,,,"20 Lancraft St, Rochester, New York, 14609",,,20.0,,20,,,,,,,Lancraft,St,,,,,,,,,20 Lancraft St,,,,,,14609,3806,USA,United States,ENG,0.0,-77.5597545,43.177932,-77.5607545,-77.55875449999999,43.176932,43.178931999999996,14611
roof_program_addresses,"185 Lehigh Ave., Rochester, New York 14621","185 Lehigh Ave, Rochester, New York, 14619",-77.6562795,43.13688300000001,PointAddress,98.48,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65627949999998 43.13688300000007),A,"185 Lehigh Ave, Rochester, NY, 14619, USA",185 Lehigh Ave,,,"185 Lehigh Ave, Rochester, New York, 14619",,,20.0,,185,,,,,,,Lehigh,Ave,,,,,,,,,185 Lehigh Ave,,,,,,14619,1626,USA,United States,ENG,0.0,-77.6562795,43.13688300000001,-77.6572795,-77.65527949999999,43.135883000000014,43.13788300000001,14621
roof_program_addresses,"50 Lime St., Rochester, New York 14621","50 Lime St, Rochester, New York, 14606",-77.63570099282782,43.16190005261516,StreetAddress,99.51,M,New York,NY,Monroe County,,Rochester,Charles House Area Council,POINT (-77.63570099299994 43.16190005300007),A,"50 Lime St, Rochester, NY, 14606, USA",50 Lime St,,,"50 Lime St, Rochester, New York, 14606",,,20.0,,50,66,32,32-66,L,,,Lime,St,,,,,,,,,50 Lime St,,,,,,14606,1035,USA,United States,ENG,0.0,-77.63570099282782,43.16190005261516,-77.63670099282783,-77.63470099282782,43.16090005261516,43.16290005261516,
roof_program_addresses,"225 Marlborough Rd., Rochester, New York 14619","225 Marlborough Rd, Rochester, New York, 14619",-77.6574135,43.139340000000004,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65741349999996 43.13934000000006),A,"225 Marlborough Rd, Rochester, NY, 14619, USA",225 Marlborough Rd,,,"225 Marlborough Rd, Rochester, New York, 14619",,,20.0,,225,,,,,,,Marlborough,Rd,,,,,,,,,225 Marlborough Rd,,,,,,14619,1411,USA,United States,ENG,0.0,-77.6574135,43.139340000000004,-77.65841350000001,-77.6564135,43.13834000000001,43.14034,
roof_program_addresses,"90 Marne St., Rochester, New York 14621","90 Marne St, Rochester, New York, 14609",-77.57336699999999,43.182702000000006,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.57336699999996 43.18270200000006),A,"90 Marne St, Rochester, NY, 14609, USA",90 Marne St,,,"90 Marne St, Rochester, New York, 14609",,,20.0,,90,,,,,,,Marne,St,,,,,,,,,90 Marne St,,,,,,14609,2202,USA,United States,ENG,0.0,-77.57336699999999,43.182702000000006,-77.574367,-77.57236699999999,43.18170200000001,43.183702000000004,
roof_program_addresses,"73 McKinster St., Rochester, New York 14620","73 McKinster St, Rochester, New York, 14609",-77.56531199999999,43.170534,PointAddress,98.53,M,New York,NY,Monroe County,,Rochester,,POINT (-77.56531199999995 43.17053400000003),A,"73 McKinster St, Rochester, NY, 14609, USA",73 McKinster St,,,"73 McKinster St, Rochester, New York, 14609",,,20.0,,73,,,,,,,McKinster,St,,,,,,,,,73 McKinster St,,,,,,14609,4856,USA,United States,ENG,0.0,-77.56531199999999,43.170534,-77.566312,-77.56431199999999,43.169534000000006,43.171534,14620
roof_program_addresses,"146 Melrose St, Rochester, New York 14619","146 Melrose St, Rochester, New York, 14619",-77.6402415,43.138665,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64024149999995 43.13866500000006),A,"146 Melrose St, Rochester, NY, 14619, USA",146 Melrose St,,,"146 Melrose St, Rochester, New York, 14619",,,20.0,,146,,,,,,,Melrose,St,,,,,,,,,146 Melrose St,,,,,,14619,1804,USA,United States,ENG,0.0,-77.6402415,43.138665,-77.6412415,-77.6392415,43.137665000000005,43.139665,
roof_program_addresses,"321 Melville St., Rochester, New York 14613","321 Melville St, Rochester, New York, 14609",-77.56856549999999,43.16651999999999,PointAddress,98.53,M,New York,NY,Monroe County,,Rochester,,POINT (-77.56856549999998 43.16652000000005),A,"321 Melville St, Rochester, NY, 14609, USA",321 Melville St,,,"321 Melville St, Rochester, New York, 14609",,,20.0,,321,,,,,,,Melville,St,,,,,,,,,321 Melville St,,,,,,14609,5229,USA,United States,ENG,0.0,-77.56856549999999,43.16651999999999,-77.5695655,-77.56756549999999,43.165519999999994,43.16751999999999,14613
roof_program_addresses,"283 Merrill St., Rochester, New York 14613","283 Merrill St, Rochester, New York, 14615",-77.63687999999999,43.20462599999999,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63687999999996 43.20462600000008),A,"283 Merrill St, Rochester, NY, 14615, USA",283 Merrill St,,,"283 Merrill St, Rochester, New York, 14615",,,20.0,,283,,,,,,,Merrill,St,,,,,,,,,283 Merrill St,,,,,,14615,2346,USA,United States,ENG,0.0,-77.63687999999999,43.20462599999999,-77.63788,-77.63587999999999,43.20362599999999,43.20562599999999,
roof_program_addresses,"64 Merwin Ave, Rochester, New York 14611","64 Merwin Ave, Rochester, New York, 14609",-77.5507185,43.16264100000001,PointAddress,98.44,M,New York,NY,Monroe County,,Rochester,,POINT (-77.55071849999996 43.16264100000006),A,"64 Merwin Ave, Rochester, NY, 14609, USA",64 Merwin Ave,,,"64 Merwin Ave, Rochester, New York, 14609",,,20.0,,64,,,,,,,Merwin,Ave,,,,,,,,,64 Merwin Ave,,,,,,14609,6713,USA,United States,ENG,0.0,-77.5507185,43.16264100000001,-77.5517185,-77.5497185,43.16164100000001,43.163641000000005,14611
roof_program_addresses,"74 Mitchell St., Rochester, New York 14621","74 Mitchell St, Rochester, New York, 14621",-77.587317,43.18478999999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58731699999998 43.18479000000008),A,"74 Mitchell St, Rochester, NY, 14621, USA",74 Mitchell St,,,"74 Mitchell St, Rochester, New York, 14621",,,20.0,,74,,,,,,,Mitchell,St,,,,,,,,,74 Mitchell St,,,,,,14621,3950,USA,United States,ENG,0.0,-77.587317,43.18478999999999,-77.588317,-77.586317,43.183789999999995,43.18578999999999,
roof_program_addresses,"16 Morgan St., Rochester, New York 14609","16 Morgan St, Rochester, New York, 14611",-77.6306835,43.148573999999996,PointAddress,98.39,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63068349999998 43.14857400000005),A,"16 Morgan St, Rochester, NY, 14611, USA",16 Morgan St,,,"16 Morgan St, Rochester, New York, 14611",,,20.0,,16,,,,,,,Morgan,St,,,,,,,,,16 Morgan St,,,,,,14611,3314,USA,United States,ENG,0.0,-77.6306835,43.148573999999996,-77.63168350000001,-77.6296835,43.147574,43.149573999999994,14609
roof_program_addresses,"95 Mt Vernon Ave, Rochester, New York 14611","95 Mt Vernon Ave, Rochester, New York, 14620",-77.6024685,43.140446999999995,PointAddress,98.53,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60246849999999 43.14044700000005),A,"95 Mt Vernon Ave, Rochester, NY, 14620, USA",95 Mt Vernon Ave,,,"95 Mt Vernon Ave, Rochester, New York, 14620",,,20.0,,95,,,,,,,Mt Vernon,Ave,,,,,,,,,95 Mt Vernon Ave,,,,,,14620,2157,USA,United States,ENG,0.0,-77.6024685,43.140446999999995,-77.6034685,-77.6014685,43.139447,43.14144699999999,14611
roof_program_addresses,"1884 N. Clinton Ave., Rochester, New York 14621","1884 N Clinton Ave, Rochester, New York, 14621",-77.61208049999999,43.19529299999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.61208049999993 43.19529300000005),A,"1884 N Clinton Ave, Rochester, NY, 14621, USA",1884 N Clinton Ave,,,"1884 N Clinton Ave, Rochester, New York, 14621",,,20.0,,1884,,,,,N,,Clinton,Ave,,,,,,,,,1884 N Clinton Ave,,,,,,14621,1450,USA,United States,ENG,0.0,-77.61208049999999,43.19529299999999,-77.6130805,-77.61108049999999,43.194292999999995,43.19629299999999,
roof_program_addresses,"1946 Norton St., Rochester, New York 14621","1946 Norton St, Rochester, New York, 14609",-77.569641,43.188084,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.56964099999993 43.18808400000006),A,"1946 Norton St, Rochester, NY, 14609, USA",1946 Norton St,,,"1946 Norton St, Rochester, New York, 14609",,,20.0,,1946,,,,,,,Norton,St,,,,,,,,,1946 Norton St,,,,,,14609,2426,USA,United States,ENG,0.0,-77.569641,43.188084,-77.57064100000001,-77.568641,43.187084000000006,43.189084,
roof_program_addresses,"45 Owen St., Rochester, New York 14621","45 Owen St, Rochester, New York, 14615",-77.63030549999999,43.194221999999996,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63030549999996 43.19422200000002),A,"45 Owen St, Rochester, NY, 14615, USA",45 Owen St,,,"45 Owen St, Rochester, New York, 14615",,,20.0,,45,,,,,,,Owen,St,,,,,,,,,45 Owen St,,,,,,14615,3503,USA,United States,ENG,0.0,-77.63030549999999,43.194221999999996,-77.6313055,-77.62930549999999,43.193222,43.195221999999994,
roof_program_addresses,"349 Parsells Ave., Rochester, New York 14615","349 Parsells Ave, Rochester, New York, 14609",-77.5692495,43.165583999999996,PointAddress,98.57,M,New York,NY,Monroe County,,Rochester,,POINT (-77.56924949999996 43.16558400000008),A,"349 Parsells Ave, Rochester, NY, 14609, USA",349 Parsells Ave,,,"349 Parsells Ave, Rochester, New York, 14609",,,20.0,,349,,,,,,,Parsells,Ave,,,,,,,,,349 Parsells Ave,,,,,,14609,5207,USA,United States,ENG,0.0,-77.5692495,43.165583999999996,-77.5702495,-77.5682495,43.164584,43.16658399999999,14615
roof_program_addresses,"312 Parsells ave., Rochester, New York 14608","312 Parsells Ave, Rochester, New York, 14609",-77.57038349999999,43.165988999999996,PointAddress,98.57,M,New York,NY,Monroe County,,Rochester,,POINT (-77.57038349999993 43.16598900000002),A,"312 Parsells Ave, Rochester, NY, 14609, USA",312 Parsells Ave,,,"312 Parsells Ave, Rochester, New York, 14609",,,20.0,,312,,,,,,,Parsells,Ave,,,,,,,,,312 Parsells Ave,,,,,,14609,5206,USA,United States,ENG,0.0,-77.57038349999999,43.165988999999996,-77.5713835,-77.56938349999999,43.164989,43.166988999999994,14608
roof_program_addresses,"509 Parsells Ave., Rochester, New York 14619","509 Parsells Ave, Rochester, New York, 14609",-77.56465949999999,43.16570999999999,PointAddress,98.57,M,New York,NY,Monroe County,,Rochester,,POINT (-77.56465949999995 43.16571000000005),A,"509 Parsells Ave, Rochester, NY, 14609, USA",509 Parsells Ave,,,"509 Parsells Ave, Rochester, New York, 14609",,,20.0,,509,,,,,,,Parsells,Ave,,,,,,,,,509 Parsells Ave,,,,,,14609,5400,USA,United States,ENG,0.0,-77.56465949999999,43.16570999999999,-77.5656595,-77.56365949999999,43.16470999999999,43.16670999999999,14619
roof_program_addresses,"16 Patt St, Rochester, New York 14621","16 Patt St, Rochester, New York, 14609",-77.57193149999999,43.18648200000001,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.57193149999995 43.18648200000007),A,"16 Patt St, Rochester, NY, 14609, USA",16 Patt St,,,"16 Patt St, Rochester, New York, 14609",,,20.0,,16,,,,,,,Patt,St,,,,,,,,,16 Patt St,,,,,,14609,2315,USA,United States,ENG,0.0,-77.57193149999999,43.18648200000001,-77.5729315,-77.57093149999999,43.185482000000015,43.18748200000001,
roof_program_addresses,"156 Pennsylvania St., Rochester, New York 14609","156 Pennsylvania Ave, Rochester, New York, 14609",-77.586165,43.166529,PointAddress,98.04,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58616499999994 43.16652900000003),A,"156 Pennsylvania Ave, Rochester, NY, 14609, USA",156 Pennsylvania Ave,,,"156 Pennsylvania Ave, Rochester, New York, 14609",,,20.0,,156,,,,,,,Pennsylvania,Ave,,,,,,,,,156 Pennsylvania Ave,,,,,,14609,6011,USA,United States,ENG,0.0,-77.586165,43.166529,-77.587165,-77.58516499999999,43.165529,43.167528999999995,
roof_program_addresses,"215 Pershing Dr., Rochester, New York 14621","215 Pershing Dr, Rochester, New York, 14609",-77.5678995,43.17562800000002,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.56789949999995 43.17562800000007),A,"215 Pershing Dr, Rochester, NY, 14609, USA",215 Pershing Dr,,,"215 Pershing Dr, Rochester, New York, 14609",,,20.0,,215,,,,,,,Pershing,Dr,,,,,,,,,215 Pershing Dr,,,,,,14609,4118,USA,United States,ENG,0.0,-77.5678995,43.17562800000002,-77.5688995,-77.56689949999999,43.17462800000002,43.176628000000015,
roof_program_addresses,"34 Petrossi Dr., Rochester, New York 14611","34 Petrossi Dr, Rochester, New York, 14621",-77.5854855,43.178337,PointAddress,98.48,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58548549999995 43.17833700000006),A,"34 Petrossi Dr, Rochester, NY, 14621, USA",34 Petrossi Dr,,,"34 Petrossi Dr, Rochester, New York, 14621",,,20.0,,34,,,,,,,Petrossi,Dr,,,,,,,,,34 Petrossi Dr,,,,,,14621,5611,USA,United States,ENG,0.0,-77.5854855,43.178337,-77.58648550000001,-77.5844855,43.177337,43.179337,14611
roof_program_addresses,"119 Pomeroy St., Rochester, New York 14611","119 Pomeroy St, Rochester, New York, 14621",-77.580558,43.185789,PointAddress,98.48,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58055799999994 43.18578900000006),A,"119 Pomeroy St, Rochester, NY, 14621, USA",119 Pomeroy St,,,"119 Pomeroy St, Rochester, New York, 14621",,,20.0,,119,,,,,,,Pomeroy,St,,,,,,,,,119 Pomeroy St,,,,,,14621,4035,USA,United States,ENG,0.0,-77.580558,43.185789,-77.581558,-77.57955799999999,43.184789,43.186789,14611
roof_program_addresses,"24 Portage St., Rochester, New York 14619","24 Portage St, Rochester, New York, 14621",-77.583636,43.176231,PointAddress,98.44,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58363599999996 43.17623100000003),A,"24 Portage St, Rochester, NY, 14621, USA",24 Portage St,,,"24 Portage St, Rochester, New York, 14621",,,20.0,,24,,,,,,,Portage,St,,,,,,,,,24 Portage St,,,,,,14621,4212,USA,United States,ENG,0.0,-77.583636,43.176231,-77.584636,-77.582636,43.175231000000004,43.177231,14619
roof_program_addresses,"200 Portage St., Rochester, New York 14605","200 Portage St, Rochester, New York, 14621",-77.5838565,43.17983100000001,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58385649999997 43.17983100000004),A,"200 Portage St, Rochester, NY, 14621, USA",200 Portage St,,,"200 Portage St, Rochester, New York, 14621",,,20.0,,200,,,,,,,Portage,St,,,,,,,,,200 Portage St,,,,,,14621,4216,USA,United States,ENG,0.0,-77.5838565,43.17983100000001,-77.5848565,-77.58285649999999,43.17883100000001,43.180831000000005,
roof_program_addresses,"1087 Portland Ave., Rochester, New York 14608","1087 Portland Ave, Rochester, New York, 14621",-77.5842255,43.18544700000001,PointAddress,98.61,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58422549999995 43.18544700000007),A,"1087 Portland Ave, Rochester, NY, 14621, USA",1087 Portland Ave,,,"1087 Portland Ave, Rochester, New York, 14621",,,20.0,,1087,,,,,,,Portland,Ave,,,,,,,,,1087 Portland Ave,,,,,,14621,3943,USA,United States,ENG,0.0,-77.5842255,43.18544700000001,-77.5852255,-77.5832255,43.18444700000001,43.18644700000001,14608
roof_program_addresses,"294 Post Ave, Rochester, New York 14619","294 Post Ave, Rochester, New York, 14619",-77.64778799999999,43.14015900000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64778799999993 43.14015900000004),A,"294 Post Ave, Rochester, NY, 14619, USA",294 Post Ave,,,"294 Post Ave, Rochester, New York, 14619",,,20.0,,294,,,,,,,Post,Ave,,,,,,,,,294 Post Ave,,,,,,14619,1313,USA,United States,ENG,0.0,-77.64778799999999,43.14015900000001,-77.648788,-77.64678799999999,43.139159000000014,43.14115900000001,
roof_program_addresses,"380 Post Ave., Rochester, New York 14621","380 Post Ave, Rochester, New York, 14619",-77.6477385,43.13846699999999,PointAddress,98.39,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64773849999995 43.13846700000005),A,"380 Post Ave, Rochester, NY, 14619, USA",380 Post Ave,,,"380 Post Ave, Rochester, New York, 14619",,,20.0,,380,,,,,,,Post,Ave,,,,,,,,,380 Post Ave,,,,,,14619,1351,USA,United States,ENG,0.0,-77.6477385,43.13846699999999,-77.64873850000001,-77.6467385,43.137466999999994,43.13946699999999,14621
roof_program_addresses,"100 Presque St., Rochester, New York 14621","100 Presque St, Rochester, New York, 14609",-77.55224849999999,43.164432000000005,PointAddress,98.48,M,New York,NY,Monroe County,,Rochester,,POINT (-77.55224849999996 43.16443200000003),A,"100 Presque St, Rochester, NY, 14609, USA",100 Presque St,,,"100 Presque St, Rochester, New York, 14609",,,20.0,,100,,,,,,,Presque,St,,,,,,,,,100 Presque St,,,,,,14609,6606,USA,United States,ENG,0.0,-77.55224849999999,43.164432000000005,-77.5532485,-77.55124849999999,43.16343200000001,43.165432,14621
